6.380657202708982,0.3177842565597668,0.08020050125313283,109.0,32.0
6.220631114466327,0.3216374269005848,0.09774436090225563,110.0,39.0
6.6386003735023,0.31378299120234604,0.08521303258145363,107.0,34.0
6.007249494147357,0.31871345029239767,0.09774436090225563,109.0,39.0
6.523769593603854,0.3157894736842105,0.07769423558897243,108.0,31.0
6.856537773402997,0.31871345029239767,0.08521303258145363,109.0,34.0
6.6561688121562534,0.3217391304347826,0.07518796992481203,111.0,30.0
6.314586330141327,0.3176470588235294,0.08270676691729323,108.0,33.0
6.108918779490874,0.31988472622478387,0.0825,111.0,33.0
6.3034772976925755,0.3179190751445087,0.08,110.0,32.0
6.3419821411068735,0.3217391304347826,0.08771929824561403,111.0,35.0
6.2102345589846335,0.3206997084548105,0.0925,110.0,37.0
