353.0593678242231,0.3556851311953353,0.11027568922305764,122.0,44.0
353.0924273056192,0.33430232558139533,0.11779448621553884,115.0,47.0
353.2769007099023,0.34017595307917886,0.11278195488721804,116.0,45.0
352.9049589695452,0.3724340175953079,0.11027568922305764,127.0,44.0
352.88405080686755,0.32463768115942027,0.12531328320802004,112.0,50.0
353.0192347115856,0.33043478260869563,0.13533834586466165,114.0,54.0
353.0593678242231,0.3556851311953353,0.11027568922305764,122.0,44.0
353.12567759053996,0.3742690058479532,0.10776942355889724,128.0,43.0
353.2769007099023,0.34017595307917886,0.11278195488721804,116.0,45.0
352.9049589695452,0.3724340175953079,0.11027568922305764,127.0,44.0
353.40168446232076,0.4,0.09523809523809523,136.0,38.0
352.6616195377773,0.36257309941520466,0.12030075187969924,124.0,48.0
353.23601951880994,0.35964912280701755,0.11278195488721804,123.0,45.0
353.7690515505763,0.3236151603498542,0.11528822055137844,111.0,46.0
353.4473466581178,0.3508771929824561,0.12280701754385964,120.0,49.0
352.9634276601439,0.36578171091445427,0.12531328320802004,124.0,50.0
353.4875014612371,0.34310850439882695,0.11779448621553884,117.0,47.0
353.8514689838593,0.34017595307917886,0.11027568922305764,116.0,44.0
353.3236078779621,0.34110787172011664,0.11779448621553884,117.0,47.0
353.74970264996693,0.32748538011695905,0.10526315789473684,112.0,42.0
353.4064051254801,0.34210526315789475,0.12030075187969924,117.0,48.0
353.4908168008825,0.3508771929824561,0.10526315789473684,120.0,42.0
353.2179797841652,0.3548387096774194,0.12030075187969924,121.0,48.0
353.19388177760544,0.36363636363636365,0.12030075187969924,124.0,48.0
353.2387012542563,0.311046511627907,0.12781954887218044,107.0,51.0
353.4423496238058,0.30903790087463556,0.12531328320802004,106.0,50.0
353.98564222633775,0.3352941176470588,0.11528822055137844,114.0,46.0
353.04501154785373,0.35276967930029157,0.09774436090225563,121.0,39.0
354.18259657801474,0.34210526315789475,0.08020050125313283,117.0,32.0
353.68485102627636,0.3313953488372093,0.095,114.0,38.0
353.66670910329003,0.3294460641399417,0.08270676691729323,113.0,33.0
352.9199664107265,0.39473684210526316,0.08020050125313283,135.0,32.0
