344.08488490333235,0.24489795918367346,0.3684210526315789,84.0,147.0
344.1443935055586,0.24347826086956523,0.37844611528822053,84.0,151.0
344.0717207677514,0.24198250728862974,0.37343358395989973,83.0,149.0
344.20163742148355,0.2420749279538905,0.37844611528822053,84.0,151.0
344.2906462836442,0.2463768115942029,0.37343358395989973,85.0,149.0
344.06916269220693,0.24489795918367346,0.37092731829573933,84.0,148.0
344.23719677225426,0.24347826086956523,0.37343358395989973,84.0,149.0
344.0742474990933,0.2442528735632184,0.38095238095238093,85.0,152.0
344.30553695815075,0.24347826086956523,0.37092731829573933,84.0,148.0
344.20594766254555,0.2463768115942029,0.38095238095238093,85.0,152.0
344.2296284446498,0.24198250728862974,0.37343358395989973,83.0,149.0
344.1316115211211,0.24057971014492754,0.38095238095238093,83.0,152.0
344.2553075733388,0.2441860465116279,0.375,84.0,150.0
344.02582413735115,0.24057971014492754,0.38095238095238093,83.0,152.0
343.74378550318625,0.2463768115942029,0.38596491228070173,85.0,154.0
344.1800586976043,0.2434017595307918,0.38095238095238093,83.0,152.0
344.1683565829751,0.2441860465116279,0.37343358395989973,84.0,149.0
343.8145470301329,0.24127906976744187,0.38095238095238093,83.0,152.0
344.1402927804439,0.24277456647398843,0.37593984962406013,84.0,150.0
344.0293787126636,0.24347826086956523,0.37844611528822053,84.0,151.0
344.3242717893964,0.24633431085043989,0.37092731829573933,84.0,148.0
344.01262108265144,0.24127906976744187,0.38095238095238093,83.0,152.0
344.2553075733388,0.24347826086956523,0.37593984962406013,84.0,150.0
